leagueId,startDate,endDate,tournamentId,stageName,sectionName,count,matchId,teamA,teamB,number,gameId,result,priority
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440775,99566405127798575,103461966975897718,1,103462454882440776,0,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440777,103461966975897718,99566405128626825,1,103462454882440778,1,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440779,103461966975897718,99566405129589291,1,103462454882440780,1,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440781,99566405130451785,103461966975897718,1,103462454882440782,0,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440783,99566405123587075,103461966981927044,1,103462454882440784,0,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440785,103461966981927044,99566405124618295,1,103462454882440786,1,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440787,99566405126602853,103461966981927044,1,103462454882440788,0,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440789,99566405127798575,103461966981927044,1,103462454882440790,0,500
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619645,98767991860392497,98767991930907107,1,103462440145619646,0,1
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440791,103461966981927044,99566405128626825,1,103462454882440792,1,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440795,103461966981927044,99566405130451785,1,103462454882440796,1,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440797,99566405123587075,99566405124618295,1,103462454882440798,0,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440799,99566405126602853,99566405123587075,1,103462454882440800,1,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440801,99566405127798575,99566405123587075,1,103462454882440802,1,500
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145554089,103461966951059521,98767991860392497,1,103462440145619626,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619627,103461966951059521,98767991877340524,1,103462440145619628,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619629,103461966951059521,98767991930907107,1,103462440145619630,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619631,98926509883054987,103461966951059521,1,103462440145619632,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619633,103461966951059521,98926509884398584,1,103462440145619634,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619635,103461966951059521,98926509885559666,1,103462440145619636,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619637,98926509892121852,103461966951059521,1,103462440145619638,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619639,103461966951059521,99294153824386385,1,103462440145619640,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145619641,103461966951059521,99294153828264740,1,103462440145619642,1,1
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440793,103461966981927044,99566405129589291,1,103462454882440794,0,500
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685245,98926509892121852,99294153824386385,1,103462440145685246,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685247,98926509892121852,99294153828264740,1,103462440145685248,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685249,99294153828264740,99294153824386385,1,103462440145685250,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685317,99294153824386385,98926509883054987,1,103462440145685318,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685319,98926509883054987,99294153828264740,1,103462440145685320,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685321,98926509885559666,98926509884398584,1,103462440145685322,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685323,98926509892121852,98926509884398584,1,103462440145685324,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685325,98926509884398584,99294153824386385,1,103462440145685326,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685327,99294153828264740,98926509884398584,1,103462440145685328,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685329,98926509892121852,98926509885559666,1,103462440145750866,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145750867,99294153824386385,98926509885559666,1,103462440145750868,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145750869,98926509885559666,99294153828264740,1,103462440145750870,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145750871,99294153824386385,98926509892121852,1,103462440145750872,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145750873,99294153828264740,98926509892121852,1,103462440145750874,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145750875,99294153824386385,99294153828264740,1,103462440145750876,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103908802285180590,98926509883054987,98767991930907107,1,103908802285180591,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685315,98926509883054987,98926509892121852,1,103462440145685316,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103909007452015449,99294153828264740,98926509892121852,1,103909007452015450,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103913961635517667,103461966951059521,99294153828264740,1,103913961635517668,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845726,98767991877340524,99294153828264740,1,103462440151845727,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845726,98767991877340524,99294153828264740,2,103462440151845728,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845726,98767991877340524,99294153828264740,3,103462440151845729,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845732,103461966951059521,98926509892121852,1,103462440151845733,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845732,103461966951059521,98926509892121852,2,103462440151845734,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845732,103461966951059521,98926509892121852,3,103462440151845735,0,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845732,103461966951059521,98926509892121852,4,103462440151845736,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845738,98767991877340524,103461966951059521,1,103462440151845739,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845738,98767991877340524,103461966951059521,2,103462440151845740,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845738,98767991877340524,103461966951059521,3,103462440151845741,0,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845738,98767991877340524,103461966951059521,4,103462440151845742,1,1
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845744,98926509892121852,99294153824386385,1,103462440151845745,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103913760356931353,99294153824386385,98926509883054987,1,103913760356931354,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685313,98926509885559666,98926509883054987,1,103462440145685314,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685311,98926509883054987,98926509884398584,1,103462440145685312,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685309,99294153828264740,98767991930907107,1,103462440145685310,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685251,98767991860392497,103461966951059521,1,103462440145685252,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685253,98767991877340524,103461966951059521,1,103462440145685254,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685255,103461966951059521,98767991930907107,1,103462440145685256,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685257,103461966951059521,98926509883054987,1,103462440145685258,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685259,98926509884398584,103461966951059521,1,103462440145685260,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685261,98926509885559666,103461966951059521,1,103462440145685262,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685263,103461966951059521,98926509892121852,1,103462440145685264,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685265,103461966951059521,99294153824386385,1,103462440145685266,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685267,99294153828264740,103461966951059521,1,103462440145685268,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685269,98767991860392497,98767991877340524,1,103462440145685270,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685271,98767991930907107,98767991860392497,1,103462440145685272,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685273,98926509883054987,98767991860392497,1,103462440145685274,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685275,98926509884398584,98767991860392497,1,103462440145685276,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685277,98926509885559666,98767991860392497,1,103462440145685278,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685279,98926509892121852,98767991860392497,1,103462440145685280,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685281,98767991860392497,99294153824386385,1,103462440145685282,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685283,98767991860392497,99294153828264740,1,103462440145685284,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685285,98767991930907107,98767991877340524,1,103462440145685286,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685287,98767991877340524,98926509883054987,1,103462440145685288,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685289,98926509884398584,98767991877340524,1,103462440145685290,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685291,98926509885559666,98767991877340524,1,103462440145685292,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685293,98767991877340524,98926509892121852,1,103462440145685294,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685295,98767991877340524,99294153824386385,1,103462440145685296,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685297,98767991877340524,99294153828264740,1,103462440145685298,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685299,98767991930907107,98926509883054987,1,103462440145685300,0,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685301,98767991930907107,98926509884398584,1,103462440145685302,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685303,98767991930907107,98926509885559666,1,103462440145685304,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685305,98926509892121852,98767991930907107,1,103462440145685306,1,1
98767991299243165,20200124,20200420,103462439438682788,Regular Season,Round Robin,1,103462440145685307,99294153824386385,98767991930907107,1,103462440145685308,1,1
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440763,99566405129589291,103461966971048042,1,103462454882440764,0,500
98767991299243165,20200124,20200420,103462439438682788,Playoffs,Playoffs,5,103462440151845744,98926509892121852,99294153824386385,2,103462440151845746,1,1
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440761,103461966971048042,99566405128626825,1,103462454882440762,0,500
99332500638116286,20200124,20200420,103462454280724883,Regular Season,Round Robin,1,103462454882440757,99566405126602853,103461966971048042,1,103462454882440758,0,500
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524868,103461966965149786,98767991940181526,1,103462460596524869,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524870,99322214689444546,103461966965149786,1,103462460596524871,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524872,99322214695067838,103461966965149786,1,103462460596524873,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590410,98767991926151025,98767991866488695,1,103462460596590411,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590412,98767991866488695,98767991940181526,1,103462460596590413,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590414,99322214689444546,98767991866488695,1,103462460596590415,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590416,99322214695067838,98767991866488695,1,103462460596590417,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590418,98767991926151025,98767991940181526,1,103462460596590419,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590420,98767991926151025,99322214689444546,1,103462460596590421,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590422,99322214695067838,98767991926151025,1,103462460596590423,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590424,99322214689444546,98767991940181526,1,103462460596590425,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590426,99322214695067838,98767991940181526,1,103462460596590427,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590428,99322214695067838,99322214689444546,1,103462460596590429,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524866,98767991926151025,103461966965149786,1,103462460596524867,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590430,101383793567806688,101383793569248484,1,103462460596590431,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590434,101383793574360315,101383793567806688,1,103462460596590435,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590436,103461966965149786,101383793567806688,1,103462460596590437,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590438,101383793567806688,98767991866488695,1,103462460596590439,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590440,98767991926151025,101383793567806688,1,103462460596590441,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590442,101383793567806688,98767991940181526,1,103462460596590443,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590444,101383793567806688,99322214689444546,1,103462460596590445,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590446,99322214695067838,101383793567806688,1,103462460596590447,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590448,101383793572656373,101383793569248484,1,103462460596590449,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590450,101383793574360315,101383793569248484,1,103462460596590451,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590452,101383793569248484,103461966965149786,1,103462460596590453,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590454,101383793569248484,98767991866488695,1,103462460596590455,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590456,101383793569248484,98767991926151025,1,103462460596590457,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590458,101383793569248484,98767991940181526,1,103462460596590459,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590432,101383793567806688,101383793572656373,1,103462460596590433,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590460,99322214689444546,101383793569248484,1,103462460596590461,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524864,98767991866488695,103461966965149786,1,103462460596524865,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524860,99322214689444546,101383793574360315,1,103462460596524861,0,3
99332500638116286,20200124,20200420,103462454280724883,Playoffs,Playoffs,5,103462454892730106,99566405130451785,103461966971048042,2,103462454892730108,1,500
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524806,101383793572656373,101383793567806688,1,103462460596524807,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524808,101383793574360315,101383793567806688,1,103462460596524809,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524810,103461966965149786,101383793567806688,1,103462460596524811,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524812,101383793567806688,98767991866488695,1,103462460596524813,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524814,101383793567806688,98767991926151025,1,103462460596524815,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524816,101383793567806688,98767991940181526,1,103462460596524817,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524818,99322214689444546,101383793567806688,1,103462460596524819,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524820,101383793567806688,99322214695067838,1,103462460596524821,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524822,101383793569248484,101383793572656373,1,103462460596524823,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524824,101383793569248484,101383793574360315,1,103462460596524825,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524826,101383793569248484,103461966965149786,1,103462460596524827,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524828,98767991866488695,101383793569248484,1,103462460596524829,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524862,101383793574360315,99322214695067838,1,103462460596524863,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524830,98767991926151025,101383793569248484,1,103462460596524831,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524834,101383793569248484,99322214689444546,1,103462460596524835,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524836,99322214695067838,101383793569248484,1,103462460596524837,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524838,101383793572656373,101383793574360315,1,103462460596524839,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524840,101383793572656373,103461966965149786,1,103462460596524841,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524842,98767991866488695,101383793572656373,1,103462460596524843,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524844,98767991926151025,101383793572656373,1,103462460596524845,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524846,101383793572656373,98767991940181526,1,103462460596524847,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524848,101383793572656373,99322214689444546,1,103462460596524849,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524850,101383793572656373,99322214695067838,1,103462460596524851,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524852,101383793574360315,103461966965149786,1,103462460596524853,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524854,101383793574360315,98767991866488695,1,103462460596524855,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524856,101383793574360315,98767991926151025,1,103462460596524857,0,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524858,101383793574360315,98767991940181526,1,103462460596524859,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596524832,98767991940181526,101383793569248484,1,103462460596524833,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590462,101383793569248484,99322214695067838,1,103462460596590463,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590464,101383793574360315,101383793572656373,1,103462460596590465,1,3
98767991302996019,20200124,20200427,103462459318635408,Regular Season,Round Robin,1,103462460596590466,103461966965149786,101383793572656373,1,103462460596590467,0,3
98767991302996019,20200124,20200427,103462459318635408,Playoffs,Playoffs,5,103462460606814143,101383793569248484,101383793574360315,4,103462460606814147,1,3
98767991302996019,20200124,20200427,103462459318635408,Playoffs,Playoffs,5,103462460606814149,98767991866488695,103461966965149786,1,103462460606814150,1,3
98767991302996019,20200124,20200427,103462459318635408,Playoffs,Playoffs,5,103462460606814149,98767991866488695,103461966965149786,2,103462460606814151,1,3
98767991302996019,20200124,20200427,103462459318635408,Playoffs,Playoffs,5,103462460606814149,98767991866488695,103461966965149786,3,103462460606814152,1,3
